OTU ID	N01	N02	N03	N04	N05	N06	N07	N08	N10	N11	N12	N13	N14	N15	N16	taxonomy
5febb73066c09a06a98fc288b0c7ba64	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Acidobacteriia      D_3__Solibacterales      D_4__Solibacteraceae (Subgroup 3)      D_5__Candidatus Solibacter
9ce23072bc6105545ac4993220710032	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Parcubacteriaunassignunassignunassign
d5e007ffb5793bf28809edcb7af16491	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Gammaproteobacteria Incertae Sedis      D_4__Unknown Family      D_5__Acidibacter
e0149f3cecbd0e4c846156be34b8ddef	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Gemmatales      D_4__Gemmataceae      D_5__uncultured 
2dcb3f39aad6d4b11743c23f394b9596	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Parcubacteriaunassignunassignunassign
b1de9a05c5fdd8f25546406da516f9ee	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
83af3400aa757bf2409b4095bb7f4c88	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Chloroplast      D_4__uncultured Chlorophyta      D_5__uncultured Chlorophyta 
1c856152a760069e8719e51a10e69a8d	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Actinobacteria      D_3__Micrococcales      D_4__Microbacteriaceaeunassign
4c765a5b504bfd9c9496da9f6e2bb674	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Pirellulales      D_4__Pirellulaceae      D_5__uncultured 
a6fb837a631d2d2e86e68889d214fe68	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Nostocales      D_4__Nostocaceaeunassign
f166df2fc2a456d39b5e81c8e24c0d09	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__Segetibacter 
4e4dac9b4a91201c1bf01b6199774b1d	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Betaproteobacteriales      D_4__Burkholderiaceae      D_5__Rhizobacter
ee38530b839f0320cb9f1584e8a930ef	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
ac2b36983d04e77d2b27bbc87164ba4f	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Nostocales      D_4__Nostocaceaeunassign
30fc2510521a66df136256a985cfad0e	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Tepidisphaerales      D_4__WD2101 soil group      D_5__uncultured bacterium 
51752f4132fec93a4d9b6a87762205df	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Chthoniobacteraceaeunassign
9997c23f7b46f5631d86bd0871fa11df	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
f4c9afdcb7ed37a8433c6b5a84204d07	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
68a3fe171cfcbbdcd30c74bd7e57ebe9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
fc449aff0e347b4f4a392eb492405845	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Oligoflexales      D_4__0319-6G20unassign
8a1c59c84d6e84b85f41ecc51ce8cf21	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
2f69e006c13d2292ce7a103b5af7fbd7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
2d9c3b4de017ef3a0e576ce068dd8de8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhodobacterales      D_4__Rhodobacteraceae      D_5__Paracoccus
6bb209c78ae2eaa3537d86629cbee9cd	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Flavobacteriales      D_4__Flavobacteriaceae      D_5__Capnocytophaga 
3be10b73f4758cb8af42fe6f7985d332	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
60f94f5052cf76c1c8bb00c7eccc8d77	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Chloroplastunassignunassign
0dd548596028708bfaa6e95c56f7fa8f	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Actinobacteria      D_3__Frankiales      D_4__Geodermatophilaceae      D_5__Modestobacter
bacb271f4ebc3b8c0719c93358658e6c	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Elusimicrobia      D_2__Lineage IIa      D_3__uncultured bacterium      D_4__uncultured bacterium      D_5__uncultured bacterium 
791286ec4af7d5d40a7d88a9e85a4007	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
6866e6143db079f30619d12ab4df7cbc	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Isosphaerales      D_4__Isosphaeraceae      D_5__Singulisphaera
f6f0b1a57225f07d2b311d756482d0a0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Chloroplastunassignunassign
d7fc0b3acc81fc4bc444ca383073605b	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Ktedonobacteria      D_3__B12-WMSP1      D_4__uncultured Chloroflexi bacterium      D_5__uncultured Chloroflexi bacterium 
bc8d13ad7a9bf568a16b45200a18f89e	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Oligoflexales      D_4__0319-6G20      D_5__uncultured bacterium 
d13149a90cf5054a3524b2c7efcc8f52	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
3df4eb8803b7c01cf1669586a9495a60	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Ktedonobacteria      D_3__Ktedonobacterales      D_4__Ktedonobacteraceaeunassign
860288a31ced6b94232a795d279dfc4d	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Tepidisphaerales      D_4__CPla-3 termite group      D_5__uncultured planctomycete 
ed5ffc212813c40956238326690fe753	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
f1e97cd53c09fcb910b25d5a50cd976a	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__WPS-2      D_2__uncultured bacterium      D_3__uncultured bacterium      D_4__uncultured bacterium      D_5__uncultured bacterium 
389741103dc224fe1a290e42c25a5e62	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
706223f7fe15a2518720d069536c9e2d	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Sphingomonadales      D_4__Sphingomonadaceae      D_5__Sphingobium
31c4b540e20a43d1bd6be5b27925505e	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
f4760afa1906cf061fb314b9222a5ddd	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Tistrellales      D_4__Geminicoccaceae      D_5__Candidatus Alysiosphaera
9b0295c095ae72ec927234fba01ca564	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__uncultured 
18eba59c17df71746164d46c4d468242	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Anaerolineae      D_3__Ardenticatenales      D_4__Ardenticatenaceae      D_5__uncultured 
709e4c5af941464892dcd951bb359b69	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__unculturedunassignunassign
3a63ec02c793475fd89d5f898bf41c08	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Gemmatimonadetes      D_2__Gemmatimonadetes      D_3__Gemmatimonadales      D_4__Gemmatimonadaceae      D_5__Gemmatirosa 
e100a4bee7d40ef1d91094a77c9e7c65	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Cytophagales      D_4__Spirosomaceae      D_5__Spirosoma
5d7e3773d4933948bf126934d1c41efa	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Sphingobacteriales      D_4__Sphingobacteriaceae      D_5__Sphingobacterium
3e4a1532c0b1b151256ac80cc6f23616	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Cytophagales      D_4__Hymenobacteraceae      D_5__Hymenobacter 
2c5557f2093840bd0e6d67e455f77dd4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Tistrellales      D_4__Geminicoccaceae      D_5__Candidatus Alysiosphaera 
f4cf02e36e077b1534b33f98f5c916f6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Chloroflexales      D_4__Chloroflexaceae      D_5__FFCH7168 
70fb6a6c5a064c6b64c58e330f43815f	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rickettsiales      D_4__SM2D12      D_5__metagenome 
5ef56621e7854b52ddab7c14552fe94f	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Sphingobacteriales      D_4__Sphingobacteriaceae      D_5__Mucilaginibacter
687b383e591adc07a41fc15b4f2ccb07	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Parcubacteria      D_3__Candidatus Kaiserbacteria      D_4__uncultured bacterium      D_5__uncultured bacterium 
3e5be0e14c6f1b27762be25704af06f3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Oligoflexales      D_4__0319-6G20      D_5__uncultured bacterium 
57cf43d65552a378e8ec59e22a140040	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Tepidisphaerales      D_4__WD2101 soil group      D_5__uncultured bacterium 
3faa443077668f8e4327ce178e1ad377	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
dfe3d383f5b04735a3dd6d24f7a37618	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Tistrellales      D_4__Geminicoccaceae      D_5__Candidatus Alysiosphaera 
8dbe4f8f38290ca8aa42406bcf8cc6c5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Nostocales      D_4__Nostocaceae      D_5__Calothrix PCC-6303
d0a67e4f59e480c85c21a1314de004c7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Oxyphotobacteria Incertae Sedis      D_4__Unknown Family      D_5__Leptolyngbya VRUC 135
fb0de3231a42ece0a171b91354cf5f2d	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Ktedonobacteria      D_3__C0119unassignunassign
c491c3b15f9b7f3e6f4009cc67ba8818	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Myxococcales      D_4__Haliangiaceae      D_5__Haliangium 
a0710dc602299a912fed1c395488306f	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Sphingomonadales      D_4__Sphingomonadaceaeunassign
d13fffe6f24d52d823b0952876974927	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__OM190      D_3__uncultured bacterium      D_4__uncultured bacterium      D_5__uncultured bacterium 
5b9e8c9f90d770f5f1929f079fa19eda	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Tepidisphaerales      D_4__WD2101 soil group      D_5__uncultured bacterium 
622a6f2dea4d48050b5b076bdedaeb17	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Gemmatimonadetes      D_2__Gemmatimonadetes      D_3__Gemmatimonadales      D_4__Gemmatimonadaceae      D_5__uncultured 
43e57f01b8f7b5e2035d2186b31c421e	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Betaproteobacteriales      D_4__SC-I-84      D_5__uncultured bacterium 
d76a23258f839f8a1e2e868f1f57b451	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Gemmatales      D_4__Gemmataceae      D_5__uncultured 
46078b1b3fafb30e76f3f89ec2c64dc4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Xiphinematobacteraceae      D_5__Candidatus Xiphinematobacter 
d374a4f63f707991bbcdc5e9d864a1b7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rickettsiales      D_4__SM2D12unassign
139e4143b470a0763c2d846b94520374	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Legionellales      D_4__Legionellaceae      D_5__Legionella
551c0ae8859e7cbec5fa33731bd1dab2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Blastocatellia (Subgroup 4)      D_3__Pyrinomonadales      D_4__Pyrinomonadaceae      D_5__RB41 
2c1544c9a1dfb586288c02ecac4f6297	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Gemmatales      D_4__Gemmataceae      D_5__uncultured 
aeae25c4f1a21037f7e09d2bd09695bd	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Chloroplastunassignunassign
4409f80db4b48fbdcce916b1b5ca02d4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
9e45602e3146c6332e576bd75a5e4452	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rhizobiales      D_4__Beijerinckiaceae      D_5__1174-901-12 
4ed6ad24292f2412e506e05132853f9c	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
eddabc3c93228b0aa43831a4c873034b	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Diplorickettsiales      D_4__Diplorickettsiaceae      D_5__uncultured 
0d5ebed28438e3411682069ca0b08e8d	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Chthoniobacterales      D_4__Chthoniobacteraceae      D_5__Chthoniobacter 
7a58ca29b0ab2286c68b0df976e50e0a	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
fc2743051c0b6df61c1ac7cb5c5e9941	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Caulobacterales      D_4__Caulobacteraceae      D_5__Caulobacter
75d59925ab2dac0e65d76111824d2b98	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Myxococcales      D_4__P3OB-42      D_5__uncultured bacterium 
ee017d41b3e47424f7b694e8d59b9445	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Holosporales      D_4__Holosporaceae      D_5__uncultured 
41129e194765f52496620d8c31fd5739	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Saccharimonadia      D_3__Saccharimonadales      D_4__uncultured bacterium      D_5__uncultured bacterium 
1d4b18827ac7058886d35c0a219920d2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Legionellales      D_4__Legionellaceae      D_5__Legionella
c467b269ca2196a309afa67e4cc970e6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Diplorickettsiales      D_4__Diplorickettsiaceae      D_5__uncultured
c79c8bf4ac86f660ccd22334978ae113	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Methylacidiphilales      D_4__Methylacidiphilaceae      D_5__uncultured
10f4a77c505d9426fb03eb4a42e6bc9d	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Acidobacteria      D_2__Acidobacteriia      D_3__Solibacterales      D_4__Solibacteraceae (Subgroup 3)      D_5__Bryobacter 
c4b3e94fa6f5938d7160a1c23f180253	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Elusimicrobia      D_2__Elusimicrobia      D_3__Lineage IV      D_4__uncultured bacterium      D_5__uncultured bacterium 
76027dd396cca01100b889bbb6e5f755	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__Thermoleophilia      D_3__Solirubrobacterales      D_4__67-14      D_5__uncultured bacterium 
b1f484df19d6705f317f47e4949993be	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Rickettsiales      D_4__SM2D12unassign
2ee4245f5926f7755b27f6649d56e85a	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Actinobacteria      D_2__MB-A2-108      D_3__uncultured bacterium      D_4__uncultured bacterium      D_5__uncultured bacterium 
440db9fea40ac861b521cb2216eb03dd	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Chloroflexales      D_4__Chloroflexaceae      D_5__FFCH7168 
9a10701041c67139494e37dfa3834f92	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Parcubacteria      D_3__Candidatus Nomurabacteriaunassignunassign
22d4b4ab01872b74ae8ba2dc227aea2c	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Flavobacteriales      D_4__Flavobacteriaceae      D_5__Flavobacterium
edc1bc379f5ff65e56bc1b6515af8f3b	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Archaea      D_1__Nanoarchaeaeota      D_2__Woesearchaeia      D_3__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15      D_4__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15      D_5__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15 
161ece1ecc1021649c57a5d7f87d4a6c	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Chloroflexi      D_2__Chloroflexia      D_3__Thermomicrobiales      D_4__JG30-KF-CM45unassign
dfa566b5c5cd07e65e7b1eb3f7a1fa11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Pirellulales      D_4__Pirellulaceae      D_5__Pir4 lineage 
82e86a6e34ce7623f14b338268dced5d	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Betaproteobacteriales      D_4__Burkholderiaceae      D_5__uncultured
71d1ccbcfa53e3998f297a780a993ad1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__Diplorickettsiales      D_4__Diplorickettsiaceae      D_5__uncultured 
52b1a5a577dcf228eab3a57fbf5c724e	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
a9c4f67ca3d2ddce3e99bf972af40826	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Cyanobacteria      D_2__Oxyphotobacteria      D_3__Chloroplastunassignunassign
7d4d099638181974b8c6d9607c14b7af	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Caulobacterales      D_4__Caulobacteraceae      D_5__uncultured 
121c3b5d9b51a526507b3c0f0b431bbe	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	Unassignedunassignunassignunassignunassignunassign
927de72c558c9ccc98b0ab189727401d	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Deltaproteobacteria      D_3__Oligoflexales      D_4__0319-6G20unassign
1f41799c80effd6a608e083569ea452a	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Planctomycetacia      D_3__Gemmatales      D_4__Gemmataceae      D_5__uncultured
8a3c6a1216a15b9bf0c515f68af9537c	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Gammaproteobacteria      D_3__EC3unassignunassign
ddc0e7384485658278313738a954fd03	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Parcubacteria      D_3__Candidatus Adlerbacteria      D_4__uncultured bacterium      D_5__uncultured bacterium 
b0e45c6973eaa7620790f9a53d6f19bc	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Verrucomicrobia      D_2__Verrucomicrobiae      D_3__Verrucomicrobiales      D_4__Verrucomicrobiaceae      D_5__Verrucomicrobium
61ce7c859194a931fd971edba82b8c63	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Planctomycetes      D_2__Phycisphaerae      D_3__Phycisphaerales      D_4__Phycisphaeraceae      D_5__SM1A02
f2ab04b5aa7588883a3f55bd27688194	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__uncultured 
82e78cac00cf7c9cae8d82b6799cc822	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Patescibacteria      D_2__Microgenomatia      D_3__Candidatus Woykebacteria      D_4__uncultured bacterium      D_5__uncultured bacterium 
eb22905b6f4f9e46d68e84d518d6dc05	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Proteobacteria      D_2__Alphaproteobacteria      D_3__Caulobacterales      D_4__Caulobacteraceae      D_5__Brevundimonas
f71aa7ecd8c24db66e77b4b5749f8b8c	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Omnitrophicaeota      D_2__Omnitrophia      D_3__Omnitrophales      D_4__Omnitrophaceae      D_5__Candidatus Omnitrophus 
8f95924da7d268038cb0e48b496d0e1b	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__Terrimonas 
fc304b7b7dd55443fac07da62122a298	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	D_0__Bacteria      D_1__Bacteroidetes      D_2__Bacteroidia      D_3__Chitinophagales      D_4__Chitinophagaceae      D_5__Flavisolibacter
